Timestamp,Name,Gender,Job Role,Department,1. I generally feel happy and satisfied during my workday.,"2. I experience positive emotions (enthusiasm, excitement) while performing my tasks.",3. I remain calm and composed even under pressure.,"4.  Negative emotions (stress, frustration) interfere with my work.",5. I usually start my workday with a positive mindset.,1.  I feel energized and enthusiastic about my job.,2.  I am fully absorbed in my work most of the time.,3. I often go beyond what is required in my role.,4.  I find my work meaningful and motivating.,5.  I am committed to giving my best at work.,1. I complete my tasks efficiently within deadlines.,2.  I maintain high quality in my work output.,3.  I actively contribute to achieving team goals.,4.  I am consistent in meeting performance expectations.,5.  My performance has improved over the past few months.,1.  I am aware of my organization’s AI-related policies.,  2.  The BAN AI policy limits how AI tools can be used in my work.,"3. The policy affects my ability to use AI for improving productivity.
",4. I believe the BAN AI policy supports ethical and fair workplace Practices. ,5.  I feel the BAN AI policy impacts how emotions influence my productivity.
2025/10/13 3:59:24 AM GMT+5,Umair Ansari,Male,Non Teaching Staff,Accounting & Finance,Neutral,Strongly agree,Strongly agree,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Neutral,Strongly agree,Agree,Neutral,Neutral,Strongly agree,Disagree,Strongly agree,Disagree,Agree,Strongly disagree
2025/10/13 3:59:31 AM GMT+5,Zubair Chaudhry,Male,Teacher,Business Administration,Disagree,Neutral,Strongly agree,Strongly disagree,Disagree,Strongly agree,Neutral,Disagree,Strongly disagree,Agree,Neutral,Strongly agree,Strongly agree,Neutral,Disagree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Strongly disagree
2025/10/13 3:59:38 AM GMT+5,Umair Rauf,Female,Non Teaching Staff,Law,Neutral,Neutral,Agree,Neutral,Strongly agree,Disagree,Strongly agree,Disagree,Neutral,Strongly agree,Neutral,Agree,Disagree,Strongly agree,Strongly disagree,Agree,Disagree,Strongly agree,Disagree,Neutral
2025/10/13 3:59:46 AM GMT+5,Laila Mirza,Female,Non Teaching Staff,Psychology,Neutral,Strongly agree,Agree,Neutral,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Neutral,Strongly disagree,Neutral,Strongly disagree,Neutral,Strongly agree,Strongly agree,Strongly disagree
2025/10/13 3:59:53 AM GMT+5,Daniyal Zameer,Male,Non Teaching Staff,Economics,Neutral,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Strongly disagree,Agree
2025/10/13 4:00:00 AM GMT+5,Rukhsar Akram,Female,Non Teaching Staff,Sociology,Neutral,Neutral,Strongly disagree,Strongly agree,Neutral,Strongly agree,Strongly disagree,Neutral,Disagree,Disagree,Neutral,Agree,Strongly disagree,Agree,Disagree,Neutral,Strongly disagree,Agree,Agree,Disagree
2025/10/13 4:00:07 AM GMT+5,Sarim Mughal,Female,Non Teaching Staff,Political Science,Neutral,Strongly agree,Neutral,Agree,Neutral,Strongly disagree,Agree,Neutral,Strongly disagree,Strongly disagree,Agree,Agree,Neutral,Strongly disagree,Strongly agree,Agree,Agree,Neutral,Agree,Neutral
2025/10/13 4:00:15 AM GMT+5,Sumbul Aslam,Male,Coordinator,Psychology,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Neutral,Disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,Disagree,Neutral,Strongly disagree,Strongly agree
2025/10/13 4:00:22 AM GMT+5,Ahsan Irfan,Male,Coordinator,Information Technology,Strongly disagree,Strongly agree,Disagree,Agree,Neutral,Strongly agree,Neutral,Neutral,Disagree,Strongly disagree,Disagree,Neutral,Neutral,Strongly disagree,Neutral,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree
2025/10/13 4:04:21 AM GMT+5,Hafsa Khan,Male,Coordinator,Biotechnology,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Disagree,Neutral,Strongly agree,Agree,Neutral,Disagree,Disagree,Strongly agree
2025/10/13 4:04:28 AM GMT+5,Asim Javed,Female,Non Teaching Staff,Accounting & Finance,Strongly agree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Agree,Agree,Neutral,Strongly agree,Neutral,Disagree,Neutral,Strongly agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree
2025/10/13 4:04:34 AM GMT+5,Rayyan Zameer,Female,Coordinator,Software Engineering,Strongly agree,Strongly disagree,Agree,Agree,Neutral,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Disagree,Neutral,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree
2025/10/13 4:04:41 AM GMT+5,Fawad Hanif,Female,Non Teaching Staff,Information Technology,Disagree,Agree,Agree,Strongly disagree,Strongly agree,Agree,Disagree,Strongly disagree,Strongly agree,Neutral,Neutral,Neutral,Disagree,Agree,Disagree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Agree
2025/10/13 4:04:49 AM GMT+5,Taimoor Malik,Male,Coordinator,Architecture,Agree,Neutral,Agree,Agree,Strongly agree,Neutral,Strongly agree,Disagree,Strongly disagree,Agree,Agree,Neutral,Disagree,Disagree,Neutral,Disagree,Strongly agree,Agree,Disagree,Disagree
2025/10/13 4:04:55 AM GMT+5,Zubair Yousaf,Male,Teacher,Software Engineering,Agree,Agree,Neutral,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Neutral,Strongly disagree,Agree,Strongly disagree,Agree,Neutral,Agree,Neutral,Strongly agree,Strongly agree,Neutral
2025/10/13 4:05:03 AM GMT+5,Zakir Rehman,Male,Non Teaching Staff,Information Technology,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly disagree,Neutral,Neutral,Agree,Neutral,Strongly disagree,Agree,Neutral,Strongly disagree,Strongly agree
2025/10/13 4:05:09 AM GMT+5,Babar Tahir,Male,Coordinator,Economics,Agree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Neutral,Neutral,Disagree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Neutral,Strongly agree,Agree,Strongly disagree,Neutral
2025/10/13 4:05:16 AM GMT+5,Umair Butt,Female,Non Teaching Staff,Law,Neutral,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Neutral,Strongly disagree,Disagree,Strongly agree,Disagree,Strongly agree,Neutral,Disagree,Strongly disagree,Disagree,Agree,Disagree,Neutral,Strongly agree
2025/10/13 4:05:23 AM GMT+5,Daniyal Shahid,Male,Coordinator,Law,Strongly disagree,Strongly agree,Neutral,Agree,Strongly disagree,Disagree,Neutral,Neutral,Neutral,Agree,Strongly agree,Strongly disagree,Strongly agree,Neutral,Strongly disagree,Strongly disagree,Strongly agree,Agree,Agree,Strongly agree
2025/10/13 4:05:30 AM GMT+5,Ahtisham Nawaz,Male,Non Teaching Staff,Chemical Engineering,Agree,Disagree,Disagree,Agree,Agree,Neutral,Agree,Agree,Neutral,Strongly agree,Agree,Strongly agree,Neutral,Agree,Disagree,Neutral,Strongly disagree,Agree,Strongly agree,Strongly disagree
2025/10/13 4:05:37 AM GMT+5,Umair Siddiqui,Female,Non Teaching Staff,Software Engineering,Disagree,Agree,Neutral,Disagree,Agree,Agree,Neutral,Agree,Strongly disagree,Agree,Agree,Disagree,Neutral,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree
2025/10/13 4:05:43 AM GMT+5,Rameez Zameer,Female,Non Teaching Staff,Physics,Disagree,Neutral,Disagree,Neutral,Disagree,Neutral,Neutral,Disagree,Disagree,Neutral,Disagree,Strongly disagree,Disagree,Neutral,Disagree,Neutral,Strongly agree,Disagree,Neutral,Disagree
2025/10/13 4:05:50 AM GMT+5,Zakir Malik,Male,Non Teaching Staff,Accounting & Finance,Disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Neutral,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Neutral,Disagree,Strongly agree,Strongly disagree,Neutral,Strongly disagree,Disagree,Neutral,Agree
2025/10/13 4:05:57 AM GMT+5,Adeel Ashraf,Female,Coordinator,Political Science,Disagree,Strongly disagree,Neutral,Disagree,Disagree,Strongly disagree,Strongly agree,Disagree,Neutral,Agree,Neutral,Neutral,Disagree,Agree,Strongly disagree,Disagree,Neutral,Strongly disagree,Neutral,Strongly agree
2025/10/13 4:06:04 AM GMT+5,Asim Ashraf,Female,Teacher,Computer Science,Strongly disagree,Disagree,Agree,Agree,Strongly agree,Disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Agree,Disagree,Neutral,Disagree,Neutral,Disagree,Disagree,Neutral,Agree,Strongly disagree
2025/10/13 4:06:10 AM GMT+5,Zohaib Shah,Male,Non Teaching Staff,Mathematics,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Neutral,Agree,Neutral,Neutral,Strongly disagree,Strongly disagree,Agree,Neutral,Agree,Agree,Strongly agree,Agree,Agree,Disagree
2025/10/13 4:06:17 AM GMT+5,Imaan Irfan,Female,Teacher,Psychology,Strongly agree,Strongly disagree,Strongly disagree,Neutral,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Neutral,Disagree,Disagree,Strongly agree,Agree
2025/10/13 4:06:24 AM GMT+5,Rukhsar Chaudhry,Female,Coordinator,Media Studies,Strongly agree,Neutral,Strongly disagree,Disagree,Neutral,Neutral,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree
2025/10/13 4:06:31 AM GMT+5,Junaid Siddiqui,Female,Non Teaching Staff,Software Engineering,Strongly agree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Agree,Neutral,Disagree,Strongly disagree,Neutral,Disagree,Strongly disagree,Neutral,Strongly disagree,Disagree,Disagree,Strongly agree
2025/10/13 4:06:37 AM GMT+5,Sumbul Chaudhry,Female,Teacher,Education,Agree,Strongly disagree,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Agree,Disagree,Disagree,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Strongly agree,Neutral,Disagree,Strongly agree,Agree,Strongly disagree,Agree
2025/10/13 4:06:44 AM GMT+5,Muneeb Siddiqui,Male,Non Teaching Staff,Information Technology,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Disagree,Strongly disagree,Agree,Neutral,Strongly agree,Agree,Agree
2025/10/13 4:06:50 AM GMT+5,Owais Khalid,Male,Teacher,Computer Science,Agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Neutral,Agree,Strongly disagree,Disagree
2025/10/13 4:06:57 AM GMT+5,Sadia Tahir,Female,Non Teaching Staff,Dentistry,Disagree,Strongly disagree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Agree,Disagree,Neutral,Strongly disagree,Disagree,Neutral,Agree,Strongly disagree,Strongly agree,Strongly agree,Neutral,Agree,Strongly agree
2025/10/13 4:07:04 AM GMT+5,Fazal Irfan,Female,Teacher,Electrical Engineering,Strongly agree,Strongly disagree,Neutral,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Neutral,Neutral,Disagree,Strongly agree
2025/10/13 4:07:11 AM GMT+5,Alishba Akram,Female,Teacher,Biotechnology,Agree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Neutral,Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Neutral,Neutral,Strongly agree,Disagree,Neutral,Strongly disagree
2025/10/13 4:07:17 AM GMT+5,Anum Aslam,Male,Coordinator,Sociology,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Disagree,Neutral,Neutral,Neutral,Agree,Strongly disagree,Agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Neutral
2025/10/13 4:07:24 AM GMT+5,Eman Hashmi,Female,Coordinator,Psychology,Strongly disagree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Disagree,Neutral,Strongly agree,Neutral,Strongly agree
2025/10/13 4:07:31 AM GMT+5,Tuba Shah,Male,Coordinator,Dentistry,Disagree,Strongly disagree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Neutral,Strongly disagree,Agree,Disagree,Agree,Disagree,Strongly disagree,Agree,Neutral,Neutral,Neutral,Strongly agree
2025/10/13 4:07:37 AM GMT+5,Nashra Akram,Female,Non Teaching Staff,Mathematics,Disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree
2025/10/13 4:07:44 AM GMT+5,Shayan Ansari,Male,Non Teaching Staff,Political Science,Disagree,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,Agree,Disagree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Neutral,Agree,Agree,Strongly agree,Strongly disagree,Neutral,Agree
2025/10/13 4:07:50 AM GMT+5,Daniyal Rasheed,Male,Teacher,Mechanical Engineering,Neutral,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Strongly agree,Agree,Neutral,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Neutral,Agree,Neutral,Neutral,Strongly disagree
2025/10/13 4:07:57 AM GMT+5,Junaid Zameer,Male,Teacher,Business Administration,Disagree,Disagree,Strongly agree,Disagree,Agree,Disagree,Neutral,Neutral,Agree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree
2025/10/13 4:08:04 AM GMT+5,Sadaf Qureshi,Female,Non Teaching Staff,Dentistry,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Neutral,Agree,Agree,Strongly agree,Disagree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree
2025/10/13 4:08:11 AM GMT+5,Nimrah Raza,Female,Non Teaching Staff,Pharmacy,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,Agree,Strongly disagree,Agree,Strongly agree,Neutral,Disagree,Neutral,Agree,Neutral,Strongly agree,Agree,Agree
2025/10/13 4:08:17 AM GMT+5,Zoya Hashmi,Female,Coordinator,Doctor of Medicine,Strongly disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Strongly disagree,Strongly agree,Strongly disagree,Agree,Neutral,Disagree,Disagree,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Agree,Strongly disagree
2025/10/13 4:08:24 AM GMT+5,Ali Sheikh,Female,Coordinator,Physics,Disagree,Disagree,Disagree,Strongly agree,Disagree,Neutral,Neutral,Strongly disagree,Agree,Neutral,Strongly disagree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Agree
2025/10/13 4:08:30 AM GMT+5,Nimrah Ahmed,Female,Non Teaching Staff,Business Administration,Neutral,Strongly agree,Neutral,Strongly disagree,Disagree,Neutral,Agree,Disagree,Agree,Strongly agree,Strongly disagree,Neutral,Strongly disagree,Agree,Neutral,Strongly agree,Neutral,Disagree,Neutral,Disagree
2025/10/13 4:08:37 AM GMT+5,Tania Zameer,Female,Teacher,Psychology,Strongly disagree,Disagree,Agree,Strongly agree,Agree,Strongly disagree,Disagree,Agree,Neutral,Strongly agree,Agree,Neutral,Strongly disagree,Strongly agree,Agree,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Agree
2025/10/13 4:08:44 AM GMT+5,Tuba Mirza,Female,Teacher,Psychology,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly disagree
2025/10/13 4:08:50 AM GMT+5,Tuba Hanif,Female,Non Teaching Staff,Psychology,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Neutral,Agree,Agree,Strongly disagree,Disagree,Strongly disagree,Agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Neutral,Agree,Strongly agree,Neutral,Strongly agree
2025/10/13 4:08:57 AM GMT+5,Anum Khalid,Female,Non Teaching Staff,Sociology,Disagree,Strongly disagree,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Neutral,Agree,Agree,Agree,Strongly disagree,Neutral,Strongly disagree,Neutral,Neutral,Neutral,Agree,Agree,Strongly disagree,Strongly disagree
2025/10/13 4:09:03 AM GMT+5,Areeba Khan,Male,Coordinator,Media Studies,Strongly disagree,Agree,Disagree,Strongly disagree,Agree,Strongly disagree,Neutral,Disagree,Agree,Strongly disagree,Agree,Strongly disagree,Neutral,Strongly agree,Neutral,Disagree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree
2025/10/13 4:09:10 AM GMT+5,Ali Irfan,Male,Non Teaching Staff,Computer Science,Strongly disagree,Strongly disagree,Agree,Disagree,Agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Neutral,Strongly disagree,Agree,Neutral,Strongly disagree
2025/10/13 4:09:17 AM GMT+5,Kamil Khalid,Female,Coordinator,Business Administration,Strongly agree,Strongly disagree,Strongly agree,Neutral,Agree,Strongly agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Neutral
2025/10/13 4:09:23 AM GMT+5,Sahar Chaudhry,Female,Coordinator,Media Studies,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Neutral,Agree,Disagree,Disagree,Neutral,Agree,Disagree,Neutral,Strongly agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree
2025/10/13 4:09:31 AM GMT+5,Umair Ashraf,Female,Non Teaching Staff,Architecture,Disagree,Neutral,Agree,Disagree,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Disagree,Agree,Strongly disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Neutral,Agree,Strongly agree
2025/10/13 4:09:37 AM GMT+5,Nimrah Hashmi,Male,Coordinator,Business Administration,Neutral,Neutral,Disagree,Neutral,Agree,Neutral,Strongly agree,Neutral,Strongly disagree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Neutral
2025/10/13 4:09:43 AM GMT+5,Sania Javed,Male,Non Teaching Staff,Environmental Science,Disagree,Agree,Neutral,Strongly disagree,Disagree,Neutral,Strongly disagree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Neutral,Neutral,Disagree,Neutral,Disagree,Agree,Agree,Strongly agree
2025/10/13 4:09:50 AM GMT+5,Abrar Irfan,Male,Coordinator,Chemical Engineering,Strongly agree,Strongly agree,Agree,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly disagree,Agree,Neutral,Disagree,Strongly disagree,Strongly agree,Neutral
2025/10/13 4:09:56 AM GMT+5,Hassan Rasheed,Male,Coordinator,Computer Science,Disagree,Strongly disagree,Neutral,Disagree,Neutral,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Strongly disagree
2025/10/13 4:10:03 AM GMT+5,Areeba Ahmed,Female,Non Teaching Staff,Nursing,Disagree,Strongly agree,Disagree,Disagree,Agree,Disagree,Disagree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Neutral,Disagree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,Disagree
2025/10/13 4:10:10 AM GMT+5,Hania Aslam,Female,Teacher,Psychology,Agree,Disagree,Agree,Agree,Neutral,Strongly agree,Disagree,Agree,Strongly disagree,Neutral,Agree,Disagree,Neutral,Strongly agree,Neutral,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Disagree
2025/10/13 4:11:25 AM GMT+5,Eshal Mughal,Male,Non Teaching Staff,Doctor of Medicine,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Neutral,Strongly disagree,Agree,Agree,Neutral,Strongly agree,Neutral,Neutral,Agree,Agree,Agree,Strongly agree
2025/10/13 4:11:38 AM GMT+5,Zakir Latif,Male,Coordinator,Public Administration,Strongly agree,Strongly disagree,Strongly agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,Strongly agree,Strongly agree,Neutral,Agree,Strongly agree,Agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree
2025/10/13 4:11:52 AM GMT+5,Tahir Yousaf,Male,Coordinator,Information Technology,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Disagree,Neutral,Disagree,Strongly disagree
2025/10/13 4:12:05 AM GMT+5,Ahtisham Mirza,Male,Non Teaching Staff,Economics,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Neutral,Strongly agree,Neutral,Disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Agree
